Div,Date,Y,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,pH,pD,pA
EPL,2015-02-07,14,QPR,Southampton,0,1,0,0,0.21199143468950749,0.2698072805139186,0.5182012847965739
EPL,2015-02-07,14,Swansea,Sunderland,1,1,0,1,0.5132331615809447,0.28168831569528857,0.2050785227237666
EPL,2015-02-07,14,Tottenham,Arsenal,2,1,0,1,0.3063347954707743,0.26930531469958174,0.424359889829644
EPL,2015-02-08,14,Burnley,West Brom,2,2,2,1,0.37684511671789866,0.2987186900812612,0.32443619320084
EPL,2015-02-08,14,Newcastle,Stoke,1,1,0,0,0.42979280261723013,0.29339149400218106,0.27681570338058886
EPL,2015-02-08,14,West Ham,Man United,1,1,0,0,0.2390417974126965,0.2634600455354988,0.4974981570518048
EPL,2015-02-10,14,Arsenal,Leicester,2,1,2,0,0.7600234791045094,0.15967920000729924,0.08029732088819141
EPL,2015-02-10,14,Hull,Aston Villa,2,0,1,0,0.41926358034167427,0.3104673348099739,0.270269084848352
EPL,2015-02-10,14,Liverpool,Tottenham,3,2,1,1,0.5106642291285801,0.25533211456429006,0.23400365630712977
EPL,2015-02-10,14,Sunderland,QPR,0,2,0,2,0.5162283156127587,0.2658086177951875,0.2179630665920537
EPL,2015-02-11,14,Chelsea,Everton,1,0,0,0,0.7388009686406106,0.17299388878380498,0.08820514257558457
EPL,2015-02-11,14,Crystal Palace,Newcastle,1,1,0,1,0.4172301343110342,0.2926838255614717,0.29008604012749417
EPL,2015-02-11,14,Man United,Burnley,3,1,2,1,0.7497518817464012,0.16424330519862637,0.08600481305497247
EPL,2015-02-11,14,Southampton,West Ham,0,0,0,0,0.5729137820538179,0.2512006582851356,0.17588555966104646
EPL,2015-02-11,14,Stoke,Man City,1,4,1,1,0.17378116522413126,0.2462627567497739,0.5799560780260948
EPL,2015-02-11,14,West Brom,Swansea,2,0,0,0,0.3951014600765609,0.2996488137583703,0.3052497261650688
EPL,2015-02-21,14,Aston Villa,Stoke,1,2,1,1,0.37183234570810636,0.30204227466750794,0.32612537962438565
EPL,2015-02-21,14,Chelsea,Burnley,1,1,1,0,0.812392212169057,0.13194558076839716,0.05566220706254581
EPL,2015-02-21,14,Crystal Palace,Arsenal,1,2,0,2,0.19878711921780615,0.2627400798240708,0.5384728009581231
EPL,2015-02-21,14,Hull,QPR,2,1,1,1,0.4711515490727405,0.28323561331540476,0.2456128376118547
EPL,2015-02-21,14,Man City,Newcastle,5,0,3,0,0.7545580110497238,0.16160220994475138,0.08383977900552488
EPL,2015-02-21,14,Sunderland,West Brom,0,0,0,0,0.3666560645020368,0.3059286538188869,0.3274152816790763
EPL,2015-02-21,14,Swansea,Man United,2,1,1,1,0.24680669739632122,0.2752310642312908,0.47796223837238794
EPL,2015-02-22,14,Everton,Leicester,2,2,0,0,0.5268399465967453,0.2706967681408692,0.2024632852623856
EPL,2015-02-22,14,Southampton,Liverpool,0,2,0,1,0.3923558934904129,0.2902040632325539,0.31744004327703307
EPL,2015-02-22,14,Tottenham,West Ham,2,2,0,1,0.5360384601585764,0.24401750798263558,0.2199440318587881
EPL,2015-02-28,14,Burnley,Swansea,0,1,0,0,0.37407705630336363,0.2925617574671083,0.33336118622952815
EPL,2015-02-28,14,Man United,Sunderland,2,0,0,0,0.7191923603803926,0.1863050685937779,0.09450257102582937
EPL,2015-02-28,14,Newcastle,Aston Villa,1,0,1,0,0.5004739005981608,0.2876624179391188,0.21186368146272033
EPL,2015-02-28,14,Stoke,Hull,1,0,0,0,0.5023173131864643,0.2847438257888388,0.21293886102469683
EPL,2015-02-28,14,West Brom,Southampton,1,0,1,0,0.2817972757827702,0.3026711480629754,0.4155315761542544
EPL,2015-02-28,14,West Ham,Crystal Palace,1,3,0,1,0.4579140556307657,0.28821649383818787,0.2538694505310463
EPL,2015-03-01,14,Arsenal,Everton,2,0,1,0,0.6322692641527631,0.21924325714469414,0.14848747870254284
EPL,2015-03-01,14,Liverpool,Man City,2,1,1,1,0.31063561434898657,0.27342856304813307,0.4159358226028804
EPL,2015-03-03,14,Aston Villa,West Brom,2,1,1,0,0.3475533828344787,0.3121339298067611,0.34031268735876036
EPL,2015-03-03,14,Hull,Sunderland,1,1,1,0,0.44124064171122995,0.3023315508021391,0.2564278074866311
EPL,2015-03-03,14,Southampton,Crystal Palace,1,0,0,0,0.573724713194475,0.25885732442283704,0.1674179623826881
EPL,2015-03-04,14,Liverpool,Burnley,2,0,1,0,0.7020052870990022,0.19046655076329513,0.10752816213770273
EPL,2015-03-04,14,Man City,Leicester,2,0,1,0,0.7752618470501901,0.1473348306611221,0.07740332228868778
EPL,2015-03-04,14,Newcastle,Man United,0,1,0,0,0.23645172867567893,0.2765282928579974,0.4870199784663238
EPL,2015-03-04,14,QPR,Arsenal,1,2,0,0,0.14820789285263022,0.21469064566398516,0.6371014614833845
EPL,2015-03-04,14,Stoke,Everton,2,0,1,0,0.4018177469504903,0.2917962209997608,0.30638603204974885
EPL,2015-03-04,14,Tottenham,Swansea,3,2,1,1,0.5637123787106916,0.24582945838511364,0.19045816290419484
EPL,2015-03-04,14,West Ham,Chelsea,0,1,0,1,0.156808559718342,0.23446255938747312,0.6087288808941848
EPL,2015-03-07,14,QPR,Tottenham,1,2,0,1,0.20973984530076178,0.24610177828003954,0.5441583764191986
EPL,2015-03-14,14,Arsenal,West Ham,3,0,1,0,0.7094990961572104,0.1826695434136101,0.10783136042917953
EPL,2015-03-14,14,Burnley,Man City,1,0,0,0,0.1283645618818343,0.20167793021434582,0.6699575079038199
EPL,2015-03-14,14,Crystal Palace,QPR,3,1,3,0,0.5500772260186141,0.25564946796687543,0.1942733060145105
EPL,2015-03-14,14,Leicester,Hull,0,0,0,0,0.44318607029710383,0.2977024970688752,0.25911143263402103
EPL,2015-03-14,14,Sunderland,Aston Villa,0,4,0,4,0.4241191371766331,0.30145083288554536,0.2744300299378214
EPL,2015-03-14,14,West Brom,Stoke,1,0,1,0,0.411742471966738,0.303389189870228,0.28486833816303386
EPL,2015-03-15,14,Chelsea,Southampton,1,1,1,1,0.605206624933589,0.24510868309810355,0.14968469196830753
EPL,2015-03-15,14,Everton,Newcastle,3,0,1,0,0.5387034609448347,0.2671499452097001,0.1941465938454652
EPL,2015-03-15,14,Man United,Tottenham,3,0,3,0,0.5181168105447652,0.2618290834036379,0.22005410605159686
EPL,2015-03-16,14,Swansea,Liverpool,0,1,0,0,0.23105482121228077,0.2791089578176839,0.48983622097003526
EPL,2015-03-21,14,Aston Villa,Swansea,0,1,0,0,0.3890886022414887,0.304504123493339,0.3064072742651724
EPL,2015-03-21,14,Man City,West Brom,3,0,2,0,0.7424714434060228,0.16753201799930773,0.08999653859466943
EPL,2015-03-21,14,Newcastle,Arsenal,1,2,0,2,0.15972397929844737,0.22633697527314547,0.613939045428407
EPL,2015-03-21,14,Southampton,Burnley,2,0,1,0,0.6699521895787139,0.21497366962305986,0.11507414079822617
EPL,2015-03-21,14,Stoke,Crystal Palace,1,2,1,2,0.45384249012411393,0.293502927744936,0.2526545821309501
EPL,2015-03-21,14,Tottenham,Leicester,4,3,2,1,0.6160611512031043,0.22466450238828806,0.15927434640860746
EPL,2015-03-21,14,West Ham,Sunderland,1,0,0,0,0.5426951921233573,0.2662000806892349,0.1911047271874079
EPL,2015-03-22,14,Hull,Chelsea,2,3,2,2,0.11514955218836254,0.22196248521376669,0.6628879625978708
EPL,2015-03-22,14,Liverpool,Man United,1,2,0,1,0.4582259562669796,0.2809752281980906,0.26079881553492984
EPL,2015-03-22,14,QPR,Everton,1,2,0,1,0.2765647743813683,0.287077470483584,0.4363577551350477
EPL,2015-04-04,14,Arsenal,Liverpool,4,1,3,0,0.5302851235797472,0.25219215388754046,0.21752272253271232
EPL,2015-04-04,14,Chelsea,Stoke,2,1,1,1,0.7704824688598569,0.1614707484244255,0.06804678271571755
EPL,2015-04-04,14,Everton,Southampton,1,0,1,0,0.35904483765676,0.2970280020615015,0.34392716028173853
EPL,2015-04-04,14,Leicester,West Ham,2,1,1,1,0.42064033447023874,0.27686214104962037,0.3024975244801408
EPL,2015-04-04,14,Man United,Aston Villa,3,1,1,0,0.7468308821120901,0.17164007992400668,0.08152903796390318
EPL,2015-04-04,14,Swansea,Hull,3,1,2,0,0.4971589087131074,0.28805972063671226,0.21478137065018021
EPL,2015-04-04,14,West Brom,QPR,1,4,0,3,0.5512575970858287,0.2673674449081131,0.1813749580060582
EPL,2015-04-05,14,Burnley,Tottenham,0,0,0,0,0.2801362201045015,0.2701037934891888,0.44975998640630976
EPL,2015-04-05,14,Sunderland,Newcastle,1,0,1,0,0.3784983388704319,0.29796677740863786,0.3235348837209302
EPL,2015-04-06,14,Crystal Palace,Man City,2,1,1,0,0.17473623355976298,0.24280965457436043,0.5824541118658766
EPL,2015-04-07,14,Aston Villa,QPR,3,3,2,1,0.46644173996867094,0.285576575491023,0.24798168454030603
EPL,2015-04-11,14,Burnley,Arsenal,0,1,0,1,0.15643386327684902,0.22476129781156473,0.6188048389115863
EPL,2015-04-11,14,Southampton,Hull,2,0,0,0,0.6401300521857956,0.2343059760392984,0.12556397177490608
EPL,2015-04-11,14,Sunderland,Crystal Palace,1,4,0,0,0.32649871276204484,0.3080176535490989,0.36548363368885617
EPL,2015-04-11,14,Swansea,Everton,1,1,0,1,0.39501037153043134,0.2959594324457612,0.30903019602380744
EPL,2015-04-11,14,Tottenham,Aston Villa,0,1,0,1,0.6033172921915861,0.2308467573409121,0.16583595046750177
EPL,2015-04-11,14,West Brom,Leicester,2,3,2,1,0.42075770316866373,0.29004894922573565,0.2891933476056007
EPL,2015-04-11,14,West Ham,Stoke,1,1,1,0,0.4207534490546083,0.29090668732855707,0.2883398636168345
EPL,2015-04-12,14,Man United,Man City,4,2,2,1,0.35791912574904533,0.280199544157824,0.36188133009313067
EPL,2015-04-12,14,QPR,Chelsea,0,1,0,0,0.10621218110499592,0.1958220573478882,0.697965761547116
EPL,2015-04-13,14,Liverpool,Newcastle,2,0,1,0,0.7015693336763571,0.19449446874196039,0.10393619758168253
EPL,2015-04-18,14,Chelsea,Man United,1,0,1,0,0.489810974310212,0.2839483909044707,0.2262406347853173
EPL,2015-04-18,14,Crystal Palace,West Brom,0,2,0,1,0.5107374656967374,0.2801759811822102,0.20908655312105237
EPL,2015-04-18,14,Everton,Burnley,1,0,1,0,0.5572131188330951,0.2574002858651568,0.18538659530174809
EPL,2015-04-18,14,Leicester,Swansea,2,0,1,0,0.46659120165378815,0.27757550240027057,0.2558332959459413
EPL,2015-04-18,14,Stoke,Southampton,2,1,0,1,0.27361411637852523,0.2986397977546099,0.42774608586686486
EPL,2015-04-19,14,Man City,West Ham,2,0,2,0,0.7821395606824199,0.14462639805518118,0.07323404126239887
EPL,2015-04-19,14,Newcastle,Tottenham,1,3,0,1,0.2978621256537647,0.2784546783732078,0.4236831959730274
EPL,2015-04-25,14,Burnley,Leicester,0,1,0,0,0.3913963861797838,0.2929613669010358,0.31564224691918047
EPL,2015-04-25,14,Crystal Palace,Hull,0,2,0,0,0.46989117127841623,0.2940336969975718,0.23607513172401196
EPL,2015-04-25,14,Man City,Aston Villa,3,2,1,0,0.7696341880012895,0.15154037500180428,0.07882543699690626
EPL,2015-04-25,14,Newcastle,Swansea,2,3,1,1,0.4050127594800698,0.29433359697951017,0.3006536435404199
EPL,2015-04-25,14,QPR,West Ham,0,0,0,0,0.41057041334353844,0.2827848091905063,0.3066447774659553
EPL,2015-04-25,14,Southampton,Tottenham,2,2,1,1,0.4779386714968512,0.2807376150626203,0.24132371344052833
EPL,2015-04-25,14,Stoke,Sunderland,1,1,1,1,0.5082710654428003,0.2843371467549578,0.20739178780224193
EPL,2015-04-25,14,West Brom,Liverpool,0,0,0,0,0.23602765673425496,0.27906403858893397,0.484908304676811
EPL,2015-04-26,14,Arsenal,Chelsea,0,0,0,0,0.41711415208730296,0.29793868006235924,0.2849471678503378
EPL,2015-04-26,14,Everton,Man United,3,0,2,0,0.2671452212598594,0.28842227428055617,0.4444325044595843
EPL,2015-04-28,14,Hull,Liverpool,1,0,1,0,0.23580962109705772,0.28447963010255517,0.4797107488003871
EPL,2015-04-29,14,Leicester,Chelsea,1,3,1,0,0.1753221703227959,0.24580344482442235,0.5788743848527818
EPL,2015-05-02,14,Aston Villa,Everton,3,2,2,0,0.3528873920894829,0.2954900451833622,0.351622562727155
EPL,2015-05-02,14,Leicester,Newcastle,3,0,2,0,0.49689424766333784,0.26892353513647677,0.23418221720018556
EPL,2015-05-02,14,Liverpool,QPR,2,1,1,0,0.709352632960811,0.18825127567036903,0.10239609136881998
EPL,2015-05-02,14,Man United,West Brom,0,1,0,0,0.7157193686707417,0.18885138217315933,0.09542924915609888
EPL,2015-05-02,14,Sunderland,Southampton,2,1,1,1,0.24291146116241175,0.28527973927213474,0.4718087995654536
EPL,2015-05-02,14,Swansea,Stoke,2,0,0,0,0.4299979287715435,0.2858295269968277,0.28417254423162874
EPL,2015-05-02,14,West Ham,Burnley,1,0,1,0,0.427481167143656,0.28374836891564414,0.2887704639406998
EPL,2015-05-03,14,Chelsea,Crystal Palace,1,0,1,0,0.7254112718868223,0.1840799280163929,0.09050880009678468
EPL,2015-05-03,14,Tottenham,Man City,0,1,0,1,0.26658756959021634,0.2581911107054851,0.4752213197042987
EPL,2015-05-04,14,Hull,Arsenal,1,3,0,3,0.1777876725399148,0.25163793651803323,0.5705743909420521
EPL,2015-05-09,14,Aston Villa,West Ham,1,0,1,0,0.5136558860607046,0.26587608194470075,0.22046803199459455
EPL,2015-05-09,14,Crystal Palace,Man United,1,2,0,1,0.21044003767906733,0.2679373157334573,0.5216226465874754
EPL,2015-05-09,14,Everton,Sunderland,0,2,0,0,0.5480029868271801,0.2581382490580664,0.19385876411475347
EPL,2015-05-09,14,Hull,Burnley,0,1,0,0,0.5081313634700547,0.2739367406416775,0.21793189588826786
EPL,2015-05-09,14,Leicester,Southampton,2,0,2,0,0.37407705630336363,0.2925617574671083,0.33336118622952815
EPL,2015-05-09,14,Newcastle,West Brom,1,1,1,1,0.3916793046470043,0.29142805405283057,0.3168926413001653
EPL,2015-05-09,14,Stoke,Tottenham,3,0,2,0,0.3378069296637242,0.28395365102168124,0.3782394193145947
EPL,2015-05-10,14,Chelsea,Liverpool,1,1,1,1,0.4671220475681014,0.2851617150851782,0.24771623734672044
EPL,2015-05-10,14,Man City,QPR,6,0,2,0,0.7963871028337293,0.13237245087641714,0.0712404462898536
EPL,2015-05-11,14,Arsenal,Swansea,0,1,0,0,0.7491626230523913,0.16549798249555359,0.08533939445205502
EPL,2015-05-16,14,Burnley,Stoke,0,0,0,0,0.3754110111157885,0.28903325634578403,0.33555573253842735
EPL,2015-05-16,14,Liverpool,Crystal Palace,1,3,1,1,0.6582797595251713,0.20605816001943386,0.13566208045539488
EPL,2015-05-16,14,QPR,Newcastle,2,1,0,1,0.3255517052708371,0.2744847711107058,0.399963523618457
EPL,2015-05-16,14,Southampton,Aston Villa,6,1,5,1,0.5571750401099527,0.25603866072937764,0.1867862991606698
EPL,2015-05-16,14,Sunderland,Leicester,0,0,0,0,0.34642032332563505,0.29708167121562035,0.35649800545874444
EPL,2015-05-16,14,Tottenham,Hull,2,0,0,0,0.5470881979566403,0.2454355574792948,0.2074762445640649
EPL,2015-05-16,14,West Ham,Everton,1,2,0,0,0.3283510684024235,0.2805056270066418,0.39114330459093477
EPL,2015-05-17,14,Man United,Arsenal,1,1,1,0,0.39210182669648613,0.28331056842231656,0.32458760488119714
EPL,2015-05-17,14,Swansea,Man City,2,4,1,2,0.19490723899599854,0.23176912816781858,0.5733236328361828
EPL,2015-05-18,14,West Brom,Chelsea,3,0,1,0,0.23286869231730664,0.276942710354763,0.49018859732793046
EPL,2015-05-20,14,Arsenal,Sunderland,0,0,0,0,0.7412963636965225,0.17921450550904938,0.07948913079442808
EPL,2015-05-24,14,Arsenal,West Brom,4,1,4,0,0.6854545305761724,0.19963339688878337,0.11491207253504415
EPL,2015-05-24,14,Aston Villa,Burnley,0,1,0,1,0.4632892830092101,0.2676221471333857,0.26908856985740426
EPL,2015-05-24,14,Chelsea,Sunderland,3,1,1,1,0.7217337115630538,0.18415719469526326,0.09410909374168296
EPL,2015-05-24,14,Crystal Palace,Swansea,1,0,0,0,0.44421869227927596,0.26533062430735127,0.29045068341337277
EPL,2015-05-24,14,Everton,Tottenham,0,1,0,1,0.423486142125312,0.26297123341652434,0.31354262445816367
EPL,2015-05-24,14,Hull,Man United,0,0,0,0,0.30428184830167676,0.2640936796580591,0.431624472040264
EPL,2015-05-24,14,Leicester,QPR,5,1,2,0,0.623308418880005,0.21413440210976104,0.16255717901023387
EPL,2015-05-24,14,Man City,Southampton,2,0,1,0,0.6125402615637852,0.2121351555199256,0.17532458291628916
EPL,2015-05-24,14,Newcastle,West Ham,2,0,0,0,0.5466981008360751,0.24464740012414363,0.20865449903978134
EPL,2015-05-24,14,Stoke,Liverpool,6,1,5,0,0.2792354809835548,0.2648963616898046,0.45586815732664054
EPL,2015-08-08,15,Bournemouth,Aston Villa,0,1,0,0,0.5022800883030665,0.2683414170386245,0.22937849465830903
EPL,2015-08-08,15,Chelsea,Swansea,2,2,2,1,0.7060636991589744,0.19947734590060454,0.094458954940421
EPL,2015-08-08,15,Everton,Watford,2,2,0,1,0.5770770510554227,0.2483622751377768,0.17456067380680046
EPL,2015-08-08,15,Leicester,Sunderland,4,2,3,0,0.49252241969672267,0.2816435675851949,0.22583401271808254
EPL,2015-08-08,15,Man United,Tottenham,1,0,1,0,0.5941474104076131,0.23969272058008842,0.16615986901229857
EPL,2015-08-08,15,Norwich,Crystal Palace,1,3,0,1,0.38904138513513514,0.29265202702702703,0.3183065878378379
EPL,2015-08-09,15,Arsenal,West Ham,0,2,0,1,0.7479472101027071,0.1704018861277472,0.08165090376954554
EPL,2015-08-09,15,Newcastle,Southampton,2,2,1,1,0.3406578361912585,0.29462299346271004,0.3647191703460314
EPL,2015-08-09,15,Stoke,Liverpool,0,1,0,0,0.28149610569934697,0.2831232508189964,0.43538064348165667
EPL,2015-08-10,15,West Brom,Man City,0,3,0,2,0.17043490673287215,0.2462313351040238,0.5833337581631041
EPL,2015-08-14,15,Aston Villa,Man United,0,1,0,1,0.17335515755014394,0.25618542865112653,0.5704594137987296
EPL,2015-08-15,15,Southampton,Everton,0,3,0,2,0.4949738404561755,0.2722356122508965,0.23279054729292814
EPL,2015-08-15,15,Sunderland,Norwich,1,3,0,2,0.38904138513513514,0.29265202702702703,0.3183065878378379
EPL,2015-08-15,15,Swansea,Newcastle,2,0,1,0,0.5047401572782902,0.26753986478685327,0.22771997793485652
EPL,2015-08-15,15,Tottenham,Stoke,2,2,2,0,0.5467458773857025,0.26098003213877535,0.1922740904755221
EPL,2015-08-15,15,Watford,West Brom,0,0,0,0,0.4356506393252709,0.28745276788324325,0.27689659279148576
EPL,2015-08-15,15,West Ham,Leicester,1,2,0,2,0.43533164095554244,0.27826596367896894,0.28640239536548845
EPL,2015-08-16,15,Crystal Palace,Arsenal,1,2,1,1,0.1834950151828662,0.2468169725633515,0.5696880122537823
EPL,2015-08-16,15,Man City,Chelsea,3,0,1,0,0.471311867978489,0.27537322623462285,0.25331490578688814
EPL,2015-08-17,15,Liverpool,Bournemouth,1,0,1,0,0.6796990675897394,0.2064908559766297,0.1138100764336308
EPL,2015-08-22,15,Crystal Palace,Aston Villa,2,1,0,0,0.529670841203484,0.2699424397318032,0.2003867190647128
EPL,2015-08-22,15,Leicester,Tottenham,1,1,0,0,0.36464592052376416,0.27866406994571746,0.3566900095305184
EPL,2015-08-22,15,Man United,Newcastle,0,0,0,0,0.7070167952700956,0.19082589231561803,0.10215731241428616
EPL,2015-08-22,15,Norwich,Stoke,1,1,1,1,0.41935270733077123,0.2894647006353996,0.29118259203382924
EPL,2015-08-22,15,Sunderland,Swansea,1,1,0,1,0.25842606172403054,0.2838941373721959,0.4576798009037737
EPL,2015-08-22,15,West Ham,Bournemouth,3,4,0,2,0.4035799282673549,0.28508698421211415,0.31133308752053096
EPL,2015-08-23,15,Everton,Man City,0,2,0,0,0.20224871003357292,0.24041819697618347,0.5573330929902436
EPL,2015-08-23,15,Watford,Southampton,0,0,0,0,0.3553364375057062,0.2918835022368301,0.3527800602574637
EPL,2015-08-23,15,West Brom,Chelsea,2,3,1,3,0.1567838102491568,0.24933812062524938,0.5938780691255939
EPL,2015-08-24,15,Arsenal,Liverpool,0,0,0,0,0.5634298793907915,0.24509199753499428,0.19147812307421427
EPL,2015-08-29,15,Aston Villa,Sunderland,2,2,2,1,0.5082317101836269,0.27945504292148143,0.21231324689489173
EPL,2015-08-29,15,Bournemouth,Leicester,1,1,1,0,0.45567897718282224,0.26989250714685065,0.2744285156703271
EPL,2015-08-29,15,Chelsea,Crystal Palace,1,2,0,0,0.7167604809113358,0.1866847640396445,0.09655475504901968
EPL,2015-08-29,15,Liverpool,West Ham,0,3,0,2,0.7190217565274918,0.18520257365102064,0.09577566982148765
EPL,2015-08-29,15,Man City,Watford,2,0,0,0,0.8225089418885848,0.12234820510592698,0.05514285300548822
EPL,2015-08-29,15,Newcastle,Arsenal,0,1,0,0,0.15965487920065388,0.23246660558194973,0.6078785152173964
EPL,2015-08-29,15,Stoke,West Brom,0,1,0,1,0.5023923444976077,0.2799043062200957,0.21770334928229665
EPL,2015-08-29,15,Tottenham,Everton,0,0,0,0,0.4972075619679417,0.26330615512818417,0.23948628290387414
EPL,2015-08-30,15,Southampton,Norwich,3,0,1,0,0.47810379174122974,0.2768680149913901,0.2450281932673802
EPL,2015-08-30,15,Swansea,Man United,2,1,0,0,0.2761733823925335,0.28417840796912863,0.439648209638338
EPL,2015-09-12,15,Arsenal,Stoke,2,0,1,0,0.764752925977761,0.15994832438750556,0.07529874963473339
EPL,2015-09-12,15,Crystal Palace,Man City,0,1,0,0,0.17044311734104764,0.23558844344014995,0.5939684392188024
EPL,2015-09-12,15,Everton,Chelsea,3,1,2,1,0.23832013151995216,0.274368554775071,0.4873113137049769
EPL,2015-09-12,15,Man United,Liverpool,3,1,0,0,0.5047159339578959,0.2805584274722974,0.21472563856980662
EPL,2015-09-12,15,Norwich,Bournemouth,3,1,1,0,0.4151425616782391,0.28153346136800117,0.3033239769537598
EPL,2015-09-12,15,Watford,Swansea,1,0,0,0,0.3564431909135953,0.2934786751534093,0.35007813393299536
EPL,2015-09-12,15,West Brom,Southampton,0,0,0,0,0.3054536423467257,0.30076877053159184,0.3937775871216825
EPL,2015-09-13,15,Leicester,Aston Villa,3,2,0,1,0.5263369521511861,0.2617611580217129,0.21190188982710093
EPL,2015-09-13,15,Sunderland,Tottenham,0,1,0,0,0.22673856380764523,0.2683590673011034,0.5049023688912513
EPL,2015-09-14,15,West Ham,Newcastle,2,0,1,0,0.44003768353709427,0.2779841456905723,0.2819781707723334
EPL,2015-09-19,15,Aston Villa,West Brom,0,1,0,1,0.4222747930025524,0.3033057336736599,0.2744194733237875
EPL,2015-09-19,15,Bournemouth,Sunderland,2,0,2,0,0.5720177180387964,0.2451504505880556,0.18283183137314804
EPL,2015-09-19,15,Chelsea,Arsenal,2,0,0,0,0.4002146282571515,0.279352090948724,0.3204332807941246
EPL,2015-09-19,15,Man City,West Ham,1,2,1,2,0.7714422885250872,0.15189638859331175,0.076661322881601
